text,label,label_name,source,emotion
내일 밤에 오랜 친구들을 만나러 갈 생각에 흥분됩니다.,1,positive,kor_empathetic,excited
그렇군. 단소 소리가 좋아서 @브랜드명1@로 가끔 들어.,0,normal,nlpbada_persona,
이번 학기에는 모든 수업에서 1등을 할 거예요.,1,positive,kor_empathetic,confident
나도 너무 가보고싶다. 나는 이번에 한국사능력검정 자격증을 취득했어.,0,normal,nlpbada_persona,
파이널에 합격했습니다! 열심히 노력한 보람이 느껴져 기쁩니다.,1,positive,kor_empathetic,proud
새로운 콜 오브 듀티 게임은 10월까지 출시되지 않습니다.,1,positive,kor_empathetic,anticipating
얼마 전 부모님이 여행을 가시는 동안 주말 동안 머물 곳이 필요했습니다. 운이 좋게도 제 친구가 그 기간 동안 가족과 함께 자신의 집에 머물 수 있도록 해주었습니다.,1,positive,kor_empathetic,trusting
저는 반려동물을 키우는 것을 정말 좋아합니다. 그들은 공허한 느낌의 집에 새로운 생명을 불어넣어줍니다.,1,positive,kor_empathetic,caring
아들이 약간의 말썽을 일으키기 시작했고 첫날 여름학교에서 쫓겨나서 청소년 도전 프로그램에 등록하기로 결정했습니다.,1,positive,kor_empathetic,anticipating
다가오는 이사가 조금 불안해요. 기후와 생활 방식이 *매우* 다른 *매우* 다른 주로 이사하게 되니까요!,2,vulnerable,kor_empathetic,apprehensive
딱히 취미가 없어서 TV드라마도 싫어.,0,normal,nlpbada_persona,
머리 위에 지붕이 있고 먹을 음식이 있다는 것에 너무 감사합니다. 요즘은 힘들었지만 인생은 좋습니다.,1,positive,kor_empathetic,grateful
4월에 토니 베넷의 콘서트를 봤어요!,1,positive,kor_empathetic,impressed
너 지금 내가 발전이 없다라는걸 돌려 말하는 거야? 왜 이렇게 말을 해.,3,manipulation,eoh9_gaslighting,
"안녕, 20대 남자 대학생이야. 잘 부탁해.",0,normal,nlpbada_persona,
이제는 연락도 없는 너를 그리며,0,normal,chatbot_data,
그렇군. 그럼 예능이나 뉴스는 좀 안 봐?,0,normal,nlpbada_persona,
월마트에 갔다가 어릴 적에 사용하던 보드게임을 발견했어요.,1,positive,kor_empathetic,nostalgic
하지만 모바게는 과금을 기반으로 돌아가는 게 문제라고 해.,0,normal,nlpbada_persona,
파리 얘기를 하셨는데 스페인의 산세바스티안에도 가보신 적이 있나요? 정말 아름다워요.,1,positive,kor_empathetic,impressed
멋진 밤이었어요! 시원한 음료와 제가 좋아하는 쇼를 보며 휴식을 취하고 있어요!,1,positive,kor_empathetic,content
연말까지 재정을 정리할 수 있기를 바랍니다.,1,positive,kor_empathetic,hopeful
헤어진지 3일째인데 오늘 몰아쳐오네여,0,normal,chatbot_data,
저는 세 번째로 할머니가 되려고 합니다. 제 딸은 이미 두 아들이 있고 분홍색을 생각하고 있습니다...,1,positive,kor_empathetic,hopeful
"우리 아버지도 퇴근하면 꼭 복권을 사오시던데, 나보고 너처럼 살지 말라고 하시더라.",0,normal,nlpbada_persona,
오늘 무슨 날인가,0,normal,chatbot_data,
"응, 만약 시각 장애인분이 실제로 계신다면 모르겠지만, 그렇지 않다면 조금 그래.",0,normal,nlpbada_persona,
박물관에서 그림을 훔친 건 나였어요.,2,vulnerable,kor_empathetic,guilty
얼마 전 휴가 승인을 받지 못해서 충격을 받았습니다.,2,vulnerable,kor_empathetic,devastated
드디어 차를 갚았습니다.,1,positive,kor_empathetic,content
"이번 주말에 부모님이 외출하는 동안 두 조카를 돌보고 있는데, 나이가 각각 7살과 2살인데도 불구하고 큰 아이가 작은 아이를 돌보는 모습이 보기 좋았습니다. 형제가 서로를 돌보는 모습이 보기 좋았고, 저도 기분이 좋아졌어요.",1,positive,kor_empathetic,sentimental
"응, 나도 코로나 시작하자마자 할아버지가 가장 걱정이 되더라. 다행히 할아버지는 걸린 적이 없어. 날이 추워져서 건강을 잘 챙겨야겠어. 건강 조심하고 다음에 봐.",0,normal,nlpbada_persona,
오늘 한 모든 집안일에 꽤 만족합니다. 마당도 깎고 집도 깨끗해졌어요!,1,positive,kor_empathetic,content
건강이 좋아서 너무 기뻐요,1,positive,kor_empathetic,joyful
제 개가 벌레에 쏘였어요. 입술이 커져서 정말 우스꽝스러워 보였지만 정말 안쓰러웠어요!,1,positive,kor_empathetic,caring
돈이 가치가 있던 시절을 기억합니다.,1,positive,kor_empathetic,nostalgic
친구들이 저를 위해 파티를 열어줬을 때 기분이 너무 좋았어요.,1,positive,kor_empathetic,joyful
바쁘게 지낼 수 있는 일이 많아서 다행입니다.,1,positive,kor_empathetic,grateful
제 여동생이 방금 아기를 갖는다고 했어요!,1,positive,kor_empathetic,joyful
아내가 며칠 동안 엄마 집에 갔어요.,2,vulnerable,kor_empathetic,lonely
몇 주 후에 다시 일을 시작합니다.,1,positive,kor_empathetic,hopeful
어제 짝남이랑 놀았는데 꿈같다.,0,normal,chatbot_data,
엄마가 어릴 적 키우던 개가 죽었다는 소식을 들었을 때 가슴이 아팠습니다.,2,vulnerable,kor_empathetic,devastated
"글쎄, 지금 내 인생은 꽤 엉망진창이네요...... 한숨",2,vulnerable,kor_empathetic,sad
오해할 수 있지. 나는 에너지 공학부를 전공하고 있어. 내 적성에 잘 맞아서 요즘 항상 고마워.,0,normal,nlpbada_persona,
"아, 그거 좋겠다. 나도 정보 좀 더 모아보길!",0,normal,gf_persona_user,
저는 인생에서 더 좋았던 시절을 회상하는 것을 좋아합니다.,1,positive,kor_empathetic,nostalgic
"부모님과 대화하는 것은 힘들지만, 서로 의견이 맞지 않는 부분에 대해서는 이야기하려고 노력합니다.",2,vulnerable,kor_empathetic,disappointed
아내를 만난 이후로 제 삶이 훨씬 좋아지고 있습니다.,1,positive,kor_empathetic,joyful
내 차량이 충돌 사고에 연루되었습니다.,1,positive,kor_empathetic,grateful
몇 년 전에 스카이다이빙을 했어요. 정말 급한 일이었죠!,1,positive,kor_empathetic,trusting
인턴이라도 어니냐,0,normal,chatbot_data,
하진짜 열받아서,0,normal,chatbot_data,
괜히 날 나쁜 놈 만들지말고 걍 넘어가,3,manipulation,eoh9_gaslighting,
"한 달 전에 지원한 직장에 막 입사했는데, 급여에 보너스를 얹어주겠다고 하네요.",1,positive,kor_empathetic,excited
지금은 정말 평온하고 안정적이며 행복합니다. 삶이 순조롭게 흘러가고 있고 즐기고 있습니다.,1,positive,kor_empathetic,content
교육적인 마인드가 부럽네. 다음에 대화하자.,0,normal,nlpbada_persona,
어렸을 때 이글스가 슈퍼볼에서 졌을 때 화가 났고 많이 울었습니다.,2,vulnerable,kor_empathetic,sad
주말이 너무 걱정되네요!,2,vulnerable,kor_empathetic,anxious
몇 주 동안 덥고 습한 날씨가 계속되더니 드디어 비가 오니 정말 안심이 됩니다.,1,positive,kor_empathetic,content
최근 닌텐도 스위치가 어떻게되고 있는지 걱정됩니다. 많은 게임이 지연되거나 취소되었습니다.,2,vulnerable,kor_empathetic,afraid
잊어야겠지,0,normal,chatbot_data,
여행? 음... 일단 돈 모아야 할 것 같은데. 어디 가고 싶은데?,0,normal,gf_persona_user,
나는 자매 개를 보는 것을 즐겼다,1,positive,kor_empathetic,impressed
저는 아직도 19살 고양이 렉시를 잃은 슬픔을 느끼고 있습니다. 렉스는 성인이 된 제 첫 반려동물이었어요.,2,vulnerable,kor_empathetic,devastated
새 자전거를 구입하려고 합니다! 빨리 고르고 싶어요.,1,positive,kor_empathetic,excited
너만 잘 살면 내가 이렇게 잔소리 할 일도 없어,3,manipulation,eoh9_gaslighting,
전 직장에서는 대부분의 동료들이 저와 다른 신념을 가지고 있었습니다. 가끔은 조금 어색하기도 했죠.,1,positive,kor_empathetic,faithful
시험을 잘 볼 수 있을 것 같았습니다. 밤새 공부했어요,1,positive,kor_empathetic,confident
"아, 저 화물차 운전원이야. 운전이 취미야. 직업은 뭐야?",0,normal,nlpbada_persona,
친구들과 처음으로 스카이다이빙을 하러 가요!,1,positive,kor_empathetic,excited
아들과 즐거운 주말을 보냈고 재미있는 일도 많이 했어요. 주말이 끝날 무렵 아들의 태도가 바뀌었고 전혀 듣지 않으려 했습니다.,2,vulnerable,kor_empathetic,disappointed
제 애완견 게이브가 최근에 세상을 떠났습니다. 그 일 때문에 요즘 너무 우울했어요.,2,vulnerable,kor_empathetic,sad
저는 아내를 깊이 신뢰합니다.,1,positive,kor_empathetic,trusting
"잠시 집을 비워야 했는데, 떠나기 전에 아이들에게 집안에서 무엇을 했으면 좋겠는지 지시했습니다.",1,positive,kor_empathetic,trusting
나는 중식을 좋아해. 나는 생일이 4월인데 생일 때는 중식을 먹어.,0,normal,nlpbada_persona,
"아~ 동생이 이제 입시를 치르게 돼서, 입시 준비를 도왔어.",0,normal,nlpbada_persona,
음식을 주문하고 기대에 부풀어 기다리는 것이 싫지 않으세요? 음식이 도착했는데 주문한 것과 다르다면요?,2,vulnerable,kor_empathetic,disappointed
나라서 니가 그만큼 뜬거지 다른사람이었으면 아무도 관심도 안갔다,3,manipulation,eoh9_gaslighting,
몇 년 전 유기견 보호소에서 가장 귀여운 강아지를 봤어요. 아들에게 데려왔어요.,1,positive,kor_empathetic,caring
아버지는 제가 33살 때 돌아가셨어요.,2,vulnerable,kor_empathetic,devastated
새로운 멕시칸 레스토랑이 기대되네요.,1,positive,kor_empathetic,anticipating
한 번은 2000점 이상을 받아야 했기 때문에 수능 공부를 많이 했습니다.,1,positive,kor_empathetic,confident
남편을 너무 사랑해서 절대 바람을 피울 수 없습니다.,1,positive,kor_empathetic,faithful
세금 신고 시즌이 다가왔을 때 저는 서둘러 신고를 마쳤습니다. 큰 환급을 기대하고 있었습니다.,1,positive,kor_empathetic,anticipating
"응, 가족끼리 돈을 모아서 창업하려고 해. 너는 가족들이 뭐해?",0,normal,nlpbada_persona,
어젯밤에 주문한 음식을 가지러 아래층에 내려갔어요.,2,vulnerable,kor_empathetic,embarrassed
"좋지. 요즘 영탁이 인기 정말 대단하더라. 새 앨범 발매하자마자 각종 차트 1위 싹쓸이하고, 하루 만에 100만 스트리밍 돌파했다던데",0,normal,gf_persona_user,
이제 진짜 떠나야겠지,0,normal,chatbot_data,
응. 미안해. 내가 연락드리는 걸 까먹었어.,0,normal,nlpbada_persona,
뭔데 뭔데? 공유 좀 해봐ㅋㅋ 나도 한 번 웃어보자,0,normal,gf_persona_user,
며칠 전 마당에서 뱀을 발견했어요.,2,vulnerable,kor_empathetic,terrified
그거 정말 예쁘겠다. 널 위해 그런 풍경을 담은 작품들 몇 개 만들어줄 수도 있겠네.,0,normal,gf_persona_user,
어제 방을 점검하다가 침대 밑을 보려고 허리를 굽혔을 때 바지 뒷부분이 찢어지는 것을 느꼈습니다. 구멍은 바지 뒷부분 전체였습니다.,2,vulnerable,kor_empathetic,embarrassed
좋은 밤을 보냈고 긴장을 풀었습니다.,1,positive,kor_empathetic,content
아까 조금 화가 났어요. 동생이 점심을 먹으러 오지 않았어요.,2,vulnerable,kor_empathetic,sad
얼마 전 조카가 야구 경기에서 공을 정말 멀리 쳤어요.,1,positive,kor_empathetic,proud
대박. 재활용이 이렇게 실용적일 수 있구나. 그러면 옷의 퀄리티는 어떤데?,0,normal,gf_persona_user,
확실해? 너 또 지어내는거 아니지?,3,manipulation,eoh9_gaslighting,
"와, 기대된다. 너처럼 재밌다고 하면 꼭 봐야겠네.",0,normal,gf_persona_user,
그렇지? 나도 탕수육이 더 맛있고 좋아. 내가 요즘 음식에 대해 관심을 갖고 공부하고 있거든. 그래서 여러 음식을 맛보려고 노력하는 중이야.,0,normal,nlpbada_persona,
오늘 뉴로피드백에 대해 배웠습니다.,1,positive,kor_empathetic,content
저번에 공공장소에서 넘어졌는데 정말 짜증났어요.,2,vulnerable,kor_empathetic,embarrassed
맞아. 건강 챙겨. 겨울은 춥지만 온천을 좋아해서 좋아.,0,normal,nlpbada_persona,
몇 달 전에 새 차를 샀습니다. 며칠 전 밤에 큰 폭풍우가 몰아쳤습니다. 새 차에 우박이 쏟아질 줄 알았어요.,2,vulnerable,kor_empathetic,afraid
친구들과 함께 제 방으로 올라갔어요. 늦은 밤이었고 불도 꺼져 있었습니다. 방을 나서는데 박쥐 한 마리가 날아와 제 다리에 떨어졌어요.,2,vulnerable,kor_empathetic,terrified
아나키 농장주의 염소를 사랑합니다. 그녀는 월스트리트에서 잘나가던 경력을 포기하고 염소를 비롯한 다른 동물들을 구하기 위해 노력하고 있습니다. 그녀는 그들을 돕기 위해 모든 것을 바칩니다.,1,positive,kor_empathetic,impressed
지난주에 이모가 돌아가셨어요,2,vulnerable,kor_empathetic,sad
"가끔 직장을 그만둬야 할 것 같은 기분이 들 때가 있을까요? 글쎄요, 지금이 바로 그 때이고 이번 주 면접을 기다릴 수 없습니다.",1,positive,kor_empathetic,hopeful
술에 취해 하룻밤을 보낸 것 같아 기분이 너무 안 좋아요.,2,vulnerable,kor_empathetic,guilty
응 관심있어. 그것도 재테크가 되네.,0,normal,nlpbada_persona,
"6개월 동안 벤치 프레스를 해왔고, 400파운드까지 할 수 있다는 것을 알고 있습니다.",1,positive,kor_empathetic,hopeful
오늘 수영을 하러 가려고 했어요. 하지만 날씨가 좋지 않아 취소해야 했습니다.,2,vulnerable,kor_empathetic,disappointed
무엇이 저를 그 시절로 돌아가게 하는지 알고 싶으세요?,1,positive,kor_empathetic,nostalgic
"아, 그렇군. 그럼 국가대표 선수들한테 조언해주는 역할이겠네?",0,normal,gf_persona_user,
언니랑 전쟁 중,0,normal,chatbot_data,
오빠가 곧 여행을 떠날 거라고 장담했어요. 나는 그를 붙잡고있다.,1,positive,kor_empathetic,trusting
제 개는 제가 부르거나 무언가를 지시할 때마다 항상 제 말을 잘 들어요. 아주 착한 녀석이에요.,1,positive,kor_empathetic,proud
계속 엇갈리는 느낌,0,normal,chatbot_data,
뉴스를 읽다가 화재로 사망한 어린이들에 대한 기사를 접했습니다. 생각만 해도 가슴이 아팠습니다.,2,vulnerable,kor_empathetic,sad
할아버지의 오래된 캐딜락을 팔고 싶지 않아요.,1,positive,kor_empathetic,sentimental
대단하네. 그럼 지금은 원하는 일을 하는 거야?,0,normal,nlpbada_persona,
"그러게, 뭔가 특이한 거 해보면 좋을 것 같은데.",0,normal,gf_persona_user,
내가 그 옷 별로라고 했잖아 왜 자꾸 입고 다니는거야,3,manipulation,eoh9_gaslighting,
한번은 저와 친구들이 운전을 하러 나갔는데 날씨가 너무 어둡고 비가 와서 거의 사고가 날 뻔했어요.,2,vulnerable,kor_empathetic,afraid
'New emotions'라는 곡이 진짜 매력적이었어. 곧 콘서트도 한다고 해.,0,normal,gf_persona_user,
다음 달에 런던으로 떠납니다.,1,positive,kor_empathetic,excited
남편이 자고있는 동안 남은 음식을 먹었습니다.,2,vulnerable,kor_empathetic,ashamed
얼마 전 제가 좋아하는 동요 중 한 곡의 옛 노래를 들었을 때 너무 늙어버린 것 같았어요.,1,positive,kor_empathetic,nostalgic
아니가 바쁘다면 바쁜거다 니가 뭘 안다고 맨날 이렇다 저렇다해.,3,manipulation,eoh9_gaslighting,
지하실에서 정말 이상한 소리가 들려요. 괴물 소리인 것 같아 두렵습니다.,2,vulnerable,kor_empathetic,terrified
완벽해. 그럼 일정 잡고 재미있게 보자!,0,normal,gf_persona_user,
남사친이랑 사귀는 거 가능?,0,normal,chatbot_data,
어젯밤에 파트너와 매우 격렬하게 다퉜습니다. 한밤중에 집을 나갔는데 다시 돌아올지 모르겠어요.,2,vulnerable,kor_empathetic,devastated
방금 아들의 14번째 생일을 축하했는데 이렇게 빨리 자라는 게 믿기지 않아요. 어떻게 갑자기 우리 집에 남자가 들어왔을까요?,1,positive,kor_empathetic,sentimental
무술 수업을 듣고 있어요.,2,vulnerable,kor_empathetic,apprehensive
축구 시즌이 다가왔습니다!,1,positive,kor_empathetic,anticipating
축제에서 방금 돌아왔습니다!,1,positive,kor_empathetic,excited
드디어 날씨가 시원해져서 정말 다행이에요! 더위와 습기가 너무 싫어요. 너무 비참해요.,1,positive,kor_empathetic,grateful
나는 경기도 사람이라 우리 지역팀이야. kt wiz 팬이야. 농구는 좀 관심 있어?,0,normal,nlpbada_persona,
"맞아, 가죽은 잘만 활용하면 멋지니까. 이번 시즌에 그런 느낌으로 입는 것도 좋겠다.",0,normal,gf_persona_user,
내일 밤이 기다려져요!,1,positive,kor_empathetic,anticipating
2018 FIFA 월드컵 결승전을 시청하셨나요?,1,positive,kor_empathetic,impressed
썸 탈 때 단답이나 줄임말 쓰지마?,0,normal,chatbot_data,
"밸런타인데이였는데, 당시 사귀던 남자가 돌아서서 전 여자친구 때문에 저를 떠난다고 말했어요.",2,vulnerable,kor_empathetic,lonely
일주일 내내 공부했는데 금요일에 합격해야 하는 시험이 있어요.,1,positive,kor_empathetic,confident
이상한 전화가 계속 걸려옵니다. 소름이 끼쳐요.,2,vulnerable,kor_empathetic,terrified
이마야 운동장이야,0,normal,chatbot_data,
"굵은 글씨로 쇼를 보고 있는데, 제가 가장 좋아하는 캐릭터인 아빠가 죽었어요 :(",1,positive,kor_empathetic,sentimental
저와 어머니는 항상 신뢰하는 관계를 유지해 왔습니다.,1,positive,kor_empathetic,trusting
그거야 우리 열심히 하면서 기다려야지. 평균 자산도 그렇게 높지 않다고 하더라.,0,normal,gf_persona_user,
좋지! 토요일에 만나자. 기대된다.,0,normal,gf_persona_user,
좋아! 그러면 주말에 가는 걸로 할까?,0,normal,gf_persona_user,
좋아하는 팔찌를 잃어버렸어요... 하지만 몇 시간 동안 찾다가 찾았어요.,1,positive,kor_empathetic,grateful
이사하자마자 집에 도둑이 들었어요.,2,vulnerable,kor_empathetic,afraid
미드 보고싶다,0,normal,chatbot_data,
"할머니가 저에게 돌을 주면서 제 탄생석이라고 하셨고, 지금도 그 돌을 가슴에 아주 가까이 두고 있습니다.",1,positive,kor_empathetic,sentimental
어젯밤에 정말 속상한 꿈을 꿨어요.,2,vulnerable,kor_empathetic,embarrassed
개가 죽었을 때 슬펐습니다. 그는 제 친구였습니다.,2,vulnerable,kor_empathetic,sad
사전뜻이 이상해,0,normal,chatbot_data,
아들이 초등학교에 다닐 때 일어나서 학교 가는 것을 싫어했어요. 학교 앞 차 안에서 투정을 부리곤 했죠.,2,vulnerable,kor_empathetic,embarrassed
아들이 지난 학기에 대학을 중퇴했다는 사실을 알게 되었습니다.,2,vulnerable,kor_empathetic,disappointed
기숙사 떨어졌어,0,normal,chatbot_data,
오래 만나서 지겨워진 거 같아,0,normal,chatbot_data,
엄마에게 시험에 합격했다고 거짓말한 것이 죄책감이 들어요.,2,vulnerable,kor_empathetic,guilty
다 너때문이지 너가 다 망쳤어,3,manipulation,eoh9_gaslighting,
오늘 노령으로 개를 안락사시켜야 해서 마음이 찢어져요.,2,vulnerable,kor_empathetic,devastated
저는 요즘 음악에 빠져 살아요. 특히 20대 시절의 모든 노래와 밴드가 좋아요.,1,positive,kor_empathetic,nostalgic
"맞아, 요즘 약이 귀할 정도야. 나는 친구랑 거의 만나지 않아. 친구들은 자주 만나?",0,normal,nlpbada_persona,
커플 여행 가면 잘 싸워?,0,normal,chatbot_data,
"가끔 형제들에 대해 감정이 격해지기도 하는데, 그들은 저에게 너무 소중합니다.",1,positive,kor_empathetic,sentimental
"저는 오래된 사진 앨범을 보면서 모두가 어떻게 성장했는지, 그리고 어떻게 변했는지 보는 것을 정말 좋아합니다.",1,positive,kor_empathetic,sentimental
퇴근 후 호수에 가려고요. 개들을 모두 보고 휴식을 취하고 싶어요.,1,positive,kor_empathetic,content
하지만 네 - 오늘 아이들이 학교를 시작했는데 버스가 떠나고 나서 얼마나 조용한지 이상했습니다.,1,positive,kor_empathetic,joyful
야 남자가 되서 그정도 가지고 징징거리지 마,3,manipulation,eoh9_gaslighting,
이미 늦고 쉽지 않았는데 자꾸 차가 막히잖아 나혼자 아니라고,3,manipulation,eoh9_gaslighting,
"모두를 사랑하고, 소수를 신뢰하며, 누구에게도 잘못을 저지르지 않는다.",1,positive,kor_empathetic,trusting
투표를 끝낸 것 같아요.,2,vulnerable,kor_empathetic,apprehensive
어제 운동을 다녀와서 연락을 못했어. 너는 오늘 뭘 할 예정이야?,0,normal,nlpbada_persona,
슬프게도 아내의 결혼 기념일을 놓쳤습니다.,2,vulnerable,kor_empathetic,guilty
"오, 능력자시네요. 나는 라라랜드를 추천해. 내가 다소 상냥한 편인데 여주인공이랑 성격이 비슷해서 마음에 들어.",0,normal,nlpbada_persona,
제가 입찰한 엄청난 일자리를 얻길 바라고 있습니다.,2,vulnerable,kor_empathetic,anxious
그거 진짜 중요한 말이야. 아무리 제로 슈가라도 과식은 피해야겠네.,0,normal,gf_persona_user,
내 친구가 유성에 맞았습니다.,2,vulnerable,kor_empathetic,sad
엄마가 체포되었을 때 부끄러웠습니다.,2,vulnerable,kor_empathetic,embarrassed
전 폭풍이 너무 싫어요. 오늘 밤에 폭풍우가 온다고 하는데요.,2,vulnerable,kor_empathetic,anxious
남자친구를 떠난 친구를 위로하는 것이 힘들었습니다.,1,positive,kor_empathetic,caring
이제 계약기간이 곧 끝나. 내가 계약직이라서 재계약 얘기가 아직 안나와.,0,normal,nlpbada_persona,
남자친구가 입이 험해,0,normal,chatbot_data,
헤어짐,0,normal,chatbot_data,
저는 여름에 수강한 세 과목 모두에서 A를 받았습니다. 제 자신도 놀랐다고 말해야겠네요.,1,positive,kor_empathetic,impressed
지원한 직책에 합격하지 못했는데 정말 원하던 직책이 아닙니다.,2,vulnerable,kor_empathetic,disappointed
담주 좋아~ 너랑 같이 가면 재밌을 것 같다ㅋㅋ 요즘 비건 패션이 대세라며?,0,normal,gf_persona_user,
남편이 새 노트북을 사줬어요! 너무 놀랐고 행복했습니다.,1,positive,kor_empathetic,grateful
그럼 세미엄마도 나중에 또 보지 않을래? 같이 보면서 이야기 나누면 좋을 것 같은데.,0,normal,gf_persona_user,
"드디어 내 집 마련, 더 이상 아파트 생활이 필요 없어졌어요.",1,positive,kor_empathetic,content
8월인 건 알지만 할로윈이 너무 가까워서 느낄 수 있어요.,1,positive,kor_empathetic,excited
니 태도때문에 지금 무관심하잖아 나한테 더 집중하란 말이야,3,manipulation,eoh9_gaslighting,
저는 아주 유명한 회사에 면접을 보러 갔습니다. 몇 주 동안 공부하고 조사해서 오늘 아침에 면접을 봤어요.,1,positive,kor_empathetic,confident
꿈이 없어,0,normal,chatbot_data,
오 진짜? 어떤 행사였는데? 제주도까지 가서 하는 행사면 꽤 큰 규모였겠다.,0,normal,gf_persona_user,
그냥 호수에 갔어요. 어릴 때 많이 놀던 친구가 생각났어요.,1,positive,kor_empathetic,nostalgic
내가 이상한 건가?,0,normal,chatbot_data,
지난주에 누군가 저에게 빠르게 돈을 벌 수 있는 방법을 제안했습니다.,2,vulnerable,kor_empathetic,apprehensive
고척돔이면 꽤 멀긴 하네. 티켓팅은 언제부터인데? 경쟁 심할 것 같긴 하다...,0,normal,gf_persona_user,
가족을 계속 속이고 있어요,2,vulnerable,kor_empathetic,guilty
생일에는 푹 쉬는 게 좋지 않아? 친구랑 노는 걸 좋아해? 파티를 할 거야?,0,normal,nlpbada_persona,
친구가 오늘 저녁을 사줬어요. 정말 감사했습니다.,1,positive,kor_empathetic,grateful
내 개가 숙녀의 드레스를 물어서 매우 부끄러워했고 그녀는 거리에서 거의 알몸이었습니다.,2,vulnerable,kor_empathetic,ashamed
하루 종일 흐리고 곧 비가 많이 내릴 것 같아요!,1,positive,kor_empathetic,anticipating
어제 운전 중 주의를 기울이지 않아 횡단보도에서 사람을 칠 뻔했습니다. 너무 기분이 나빴고 제가 잘못했다는 것을 알았습니다.,2,vulnerable,kor_empathetic,guilty
오빠가 정말 기뻐요!,1,positive,kor_empathetic,impressed
그래 내가 다 이상타 내가 미친사람이야,3,manipulation,eoh9_gaslighting,
내 남자친구가 농구를 하는데 구경갔다가 기미가 생겼어. 그래서 농구를 싫어해.,0,normal,nlpbada_persona,
오빠말고 절 위로해줄 수 있는 사람이 아무도 없어요,3,manipulation,eoh9_gaslighting,
처음으로 뉴욕으로 여행을 떠나요!,1,positive,kor_empathetic,excited
"응, 중간고사 시험으로 인해 바쁘게 지냈어. 시험도 끝났으니 당분간은 자유야.",0,normal,nlpbada_persona,
"누군가 제 차 타이어를 자르고, 차 키를 뽑고, 앞 유리를 내리쳤습니다.",2,vulnerable,kor_empathetic,devastated
숙취 장난 아니야,0,normal,chatbot_data,
한 번은 엘리베이터에 두 사람이 타고 있었는데 실수로 방귀를 뀌었어요. 빨리 내려가고 싶었어요!,2,vulnerable,kor_empathetic,embarrassed
반려견이 돌아와서 기뻤어요!,1,positive,kor_empathetic,excited
좋아하는 음식을 먹을 때 가장 기분이 좋습니다.,1,positive,kor_empathetic,content
얼마 전 제 절친이 울면서 전화를 했어요. 남자친구가 바람을 피운다고요.,1,positive,kor_empathetic,sentimental
집안일 어려워,0,normal,chatbot_data,
얼마 전에 정통 페루 요리를 만들었어요. 정말 맛있었어요!,1,positive,kor_empathetic,proud
가끔은 앉아서 강아지를 얼마나 사랑했는지 몇 시간 동안 생각하곤 합니다.,2,vulnerable,kor_empathetic,lonely
저는 절대 파트너를 속이지 않습니다.,1,positive,kor_empathetic,faithful
루푸스를 치료하기 위해 새로운 식단을 시도하고 있습니다.,2,vulnerable,kor_empathetic,afraid
저는 매우 헌신적인 가족 구성원이라 가끔은 감당하기 어려울 때가 있습니다.,1,positive,kor_empathetic,faithful
사격장에서 45구경 매그넘으로 과녁을 맞힌 어린 아이를 본 적이 있어요. 그 아이도 3번이나 명중시켰는데 정말 멋졌어요.,1,positive,kor_empathetic,impressed
동물 구조에 대해 생각해 본 적이 있어요.,1,positive,kor_empathetic,caring
피자를 주문했는데 햄버거를 가져와서 거절했더니 화를 내며 소리를 질렀어요.,2,vulnerable,kor_empathetic,embarrassed
내일 지역 광고 대행사와 면접이 있어요. 합격했으면 좋겠어요!,1,positive,kor_empathetic,hopeful
얼마 전 공원에서 반려견의 목줄을 풀어줬는데 내내 제 곁에서 멀리 떨어지지 않았어요. 제가 부르면 언제든지 달려왔고 정말 착한 녀석이에요!,1,positive,kor_empathetic,trusting
최근 제 딸이 또래 친구들에게 '가장 예술적'으로 뽑혔습니다! 그녀는 너무 재능이 있고 우리는 그녀의 부모가되어 운이 좋다고 느낍니다.,1,positive,kor_empathetic,confident
"요즘은 종류가 정말 다양해졌어. 주스는 물론이고 이온음료, 캔커피도 제로 슈가 버전이 있어. 그리고 너도 놀랄 건데, 소주랑 맥주, 심지어 막걸리까지도 제로 슈가 제품이 나오고 있대.",0,normal,gf_persona_user,
제 친구는 최근 새 직장을 구하기 위해 이사하면서 두 마리의 개를 보호소로 데려갔습니다. 그녀는 개들의 집을 찾으려고 노력하지도 않았어요.,2,vulnerable,kor_empathetic,disappointed
다행히 블루투스 스피커는 괜찮았어. 그래도 다음부터는 고양이는 거들떠도 안 볼거야.,0,normal,nlpbada_persona,
"나는 액션영화를 좋아하는데, 요즘은 어떤 게 인기야?",0,normal,gf_persona_user,
직장에서 급여를 인상받을 수 있을 것 같습니다.,1,positive,kor_empathetic,confident
다른 주에 있는 가족 구성원의 장례식에 참석해야 했습니다. 몇 년 이상 못 본 가족도 몇 명 있었어요. 다시 만나서 반가웠어요.,1,positive,kor_empathetic,caring
그래서 요즘은 공부를 놔두고 PC 게임만 매일 하고 있어.,0,normal,nlpbada_persona,
이것만큼은 나도 해보겠다는 얘기를 못하겠네.,0,normal,nlpbada_persona,
다음 주 휴가를 빨리 떠나고 싶어요. 업무에 집중하는 데 어려움을 겪고 있습니다.,1,positive,kor_empathetic,anticipating
다음 달에 프랑스에 있는 친구를 방문합니다.,1,positive,kor_empathetic,excited
그러니까. 여성 선수들이 주목받지 못했던 이유도 그런 것들이겠지. 하지만 이제는 많이 바뀌고 있는 것 같아.,0,normal,gf_persona_user,
